conf;job_url;table;secundary_table;job;version
L9CT_industry-agg-esg-scores_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-industryaggesgscoremrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-industryaggesgscoremrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_industry_agg_esg_scores;;l9ct-gl-hmm-qlt-industryaggesgscoremrobject-01.json;"""18.4.1"""
L9CT_inst-esg-scores-dimension_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instesgscoresdimensmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instesgscoresdimensmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_inst_esg_scores_dimension;;l9ct-gl-hmm-qlt-instesgscoresdimensmrfield-01.json;"""18.4.1"""
L9CT_inst-esg-scores-dimension_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instesgscoresdimensmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instesgscoresdimensmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_inst_esg_scores_dimension;;l9ct-gl-hmm-qlt-instesgscoresdimensmrobject-01.json;"""18.4.1"""
L9CT_institutions-esg_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-institutionsesgmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-institutionsesgmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_institutions_esg;;l9ct-gl-hmm-qlt-institutionsesgmrfield-01.json;"""18.4.1"""
L9CT_institutions-esg_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-institutionsesgmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-institutionsesgmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_institutions_esg;;l9ct-gl-hmm-qlt-institutionsesgmrobject-01.json;"""18.4.1"""
L9CT_institutions-esg_L9CT_insts-esg-scores-general_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-institutionsesgmmrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-institutionsesgmmrule-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_institutions_esg;t_l9ct_insts_esg_scores_general;l9ct-gl-hmm-qlt-institutionsesgmmrule-01.json;"""18.4.1"""
L9CT_insts-esg-scores-cases_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscorescasesmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscorescasesmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_cases;;l9ct-gl-hmm-qlt-instsesgscorescasesmrfield-01.json;"""18.4.1"""
L9CT_insts-esg-scores-cases_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscorescasesmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscorescasesmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_cases;;l9ct-gl-hmm-qlt-instsesgscorescasesmrobject-01.json;"""18.4.1"""
L9CT_insts-esg-scores-criteria_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscorescritemrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscorescritemrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_criteria;;l9ct-gl-hmm-qlt-instsesgscorescritemrfield-01.json;"""18.4.1"""
L9CT_insts-esg-scores-criteria_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscorescritemrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscorescritemrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_criteria;;l9ct-gl-hmm-qlt-instsesgscorescritemrobject-01.json;"""18.4.1"""
L9CT_insts-esg-scores-criteria_L9CT_inst-esg-scores-dimension_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscorescritemmrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscorescritemmrule-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_criteria;t_l9ct_inst_esg_scores_dimension;l9ct-gl-hmm-qlt-instsesgscorescritemmrule-01.json;"""18.4.1"""
L9CT_insts-esg-scores-general_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscoresgenermrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscoresgenermrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_general;;l9ct-gl-hmm-qlt-instsesgscoresgenermrfield-01.json;"""18.4.1"""
L9CT_insts-esg-scores-general_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-instsesgscoresgenermrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-instsesgscoresgenermrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_insts_esg_scores_general;;l9ct-gl-hmm-qlt-instsesgscoresgenermrobject-01.json;"""18.4.1"""
L9CT_internal-prod-asset-rel_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-internalprodassetremrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-internalprodassetremrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_internal_prod_asset_rel;;l9ct-gl-hmm-qlt-internalprodassetremrfield-01.json;"""18.4.1"""
L9CT_prod-asset-co-relations_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetcorelationmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetcorelationmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_asset_co_relations;;l9ct-gl-hmm-qlt-prodassetcorelationmrfield-01.json;"""18.4.1"""
L9CT_prod-asset-co-relations_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetcorelationmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetcorelationmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_asset_co_relations;;l9ct-gl-hmm-qlt-prodassetcorelationmrobject-01.json;"""18.4.1"""
L9CT_prod-assets-annual_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsannualmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsannualmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_annual;;l9ct-gl-hmm-qlt-prodassetsannualmrfield-01.json;"""18.4.1"""
L9CT_prod-assets-annual_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsannualmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsannualmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_annual;;l9ct-gl-hmm-qlt-prodassetsannualmrobject-01.json;"""18.4.1"""
L9CT_prod-assets-annual_L9CT_production-assets_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsannualmmrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsannualmmrule-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_annual;t_l9ct_production_assets;l9ct-gl-hmm-qlt-prodassetsannualmmrule-01.json;"""18.4.1"""
L9CT_prod-assets-oilgas_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsoilgasmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsoilgasmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_oilgas;;l9ct-gl-hmm-qlt-prodassetsoilgasmrfield-01.json;"""18.4.1"""
L9CT_prod-assets-oilgas_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsoilgasmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsoilgasmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_oilgas;;l9ct-gl-hmm-qlt-prodassetsoilgasmrobject-01.json;"""18.4.1"""
L9CT_prod-assets-oilgas-annual_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsoilgasannmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsoilgasannmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_oilgas_annual;;l9ct-gl-hmm-qlt-prodassetsoilgasannmrfield-01.json;"""18.4.1"""
L9CT_prod-assets-oilgas-annual_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetsoilgasannmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetsoilgasannmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_oilgas_annual;;l9ct-gl-hmm-qlt-prodassetsoilgasannmrobject-01.json;"""18.4.1"""
L9CT_prod-assets-subs-co_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-prodassetssubscomrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-prodassetssubscomrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_prod_assets_subs_co;;l9ct-gl-hmm-qlt-prodassetssubscomrfield-01.json;"""18.4.1"""
L9CT_production-assets_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-productionassetsmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-productionassetsmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_production_assets;;l9ct-gl-hmm-qlt-productionassetsmrfield-01.json;"""18.4.1"""
L9CT_production-assets_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-productionassetsmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-productionassetsmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_production_assets;;l9ct-gl-hmm-qlt-productionassetsmrobject-01.json;"""18.4.1"""
L9CT_reglty-metric-kpi-taxo-ue_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-regltymetrickpitaxomrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-regltymetrickpitaxomrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_reglty_metric_kpi_taxo_ue;;l9ct-gl-hmm-qlt-regltymetrickpitaxomrfield-01.json;"""18.4.1"""
L9CT_reglty-metric-kpi-taxo-ue_L9CT_esg-ext-data-companies_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-regltymetrickpitaxommrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-regltymetrickpitaxommrule-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_reglty_metric_kpi_taxo_ue;t_l9ct_esg_ext_data_companies;l9ct-gl-hmm-qlt-regltymetrickpitaxommrule-01.json;"""18.4.1"""
L9CT_regulatory-metric_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-regulatorymetricmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-regulatorymetricmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_regulatory_metric;;l9ct-gl-hmm-qlt-regulatorymetricmrfield-01.json;"""18.4.1"""
L9CT_regulatory-metric_L9CT_esg-ext-data-companies_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-regulatorymetricmmrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-regulatorymetricmmrule-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_regulatory_metric;t_l9ct_esg_ext_data_companies;l9ct-gl-hmm-qlt-regulatorymetricmmrule-01.json;"""18.4.1"""
L9CT_regulatory-metric-year_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-regulatorymetricyeamrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-regulatorymetricyeamrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_regulatory_metric_year;;l9ct-gl-hmm-qlt-regulatorymetricyeamrfield-01.json;"""18.4.1"""
L9CT_regulatory-metric-year_L9CT_esg-ext-data-companies_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-regulatorymetricyeammrule-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-regulatorymetricyeammrule-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_regulatory_metric_year;t_l9ct_esg_ext_data_companies;l9ct-gl-hmm-qlt-regulatorymetricyeammrule-01.json;"""18.4.1"""
L9CT_security-titles-metric_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-securitytitlesmetrimrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-securitytitlesmetrimrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_security_titles_metric;;l9ct-gl-hmm-qlt-securitytitlesmetrimrfield-01.json;"""18.4.1"""
L9CT_sust-comp-scores_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-sustcompscoresmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-sustcompscoresmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_sust_comp_scores;;l9ct-gl-hmm-qlt-sustcompscoresmrfield-01.json;"""18.4.1"""
L9CT_sust-comp-scores_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-sustcompscoresmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-sustcompscoresmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_sust_comp_scores;;l9ct-gl-hmm-qlt-sustcompscoresmrobject-01.json;"""18.4.1"""
L9CT_sust-sinds-scores_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-sustsindsscoresmrfield-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-sustsindsscoresmrfield-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_sust_sinds_scores;;l9ct-gl-hmm-qlt-sustsindsscoresmrfield-01.json;"""18.4.1"""
L9CT_sust-sinds-scores_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/l9ct-gl-hmm-qlt-sustsindsscoresmrobject-01.json?at=refs%2Ftags%2Fv18.4.1
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/l9ct-gl-hmm-qlt-sustsindsscoresmrobject-01.json?at=refs%2Ftags%2Fv18.4.1";t_l9ct_sust_sinds_scores;;l9ct-gl-hmm-qlt-sustsindsscoresmrobject-01.json;"""18.4.1"""
t_l9sv_digital_marketing_costs-qlm-MRField.conf;"https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9sv/blob/19.0.2/hammurabi/jobs/europa/l9sv-gl-hmm-qlt-digitalmarketingcosmrfield-01.json
https://bbva.ghe.com/platform/gl-cs-360-gdh-qlt-l9sv/blob/19.0.2/hammurabi/jobs/america-ada/l9sv-gl-hmm-qlt-digitalmarketingcosmrfield-01.json";t_l9sv_digital_marketing_costs;;l9sv-gl-hmm-qlt-digitalmarketingcosmrfield-01.json;"""19.0.2"""
MSX9_loans-calc-balances_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_MSX9_APP-ID-169023_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/msx9-gl-hmm-qlt-loanscalcbalancesmrfield-01.json?at=refs%2Ftags%2Fv18.3.6
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_MSX9_APP-ID-169023_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/msx9-gl-hmm-qlt-loanscalcbalancesmrfield-01.json?at=refs%2Ftags%2Fv18.3.6";t_msx9_loans_calc_balances;;msx9-gl-hmm-qlt-loanscalcbalancesmrfield-01.json;"""18.3.6"""
