implantacion,table,conf_type,conf,version,params,ConfigURL,Extralibs,version_simple,unique_id,NombreJob,LARGO_MAX41+5
Local,t_cmov_bbva_categorized_mov,MRField,CMOV_bbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_10: Columna del catálogo local 
CATALOG_CODE_10: Filtrado del catálogo local
CATALOG_PATH_10: Ruta del catálogo local
CATALOG_SCHEMA_10: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_bbva-categorized-mov_MRField.conf,,1210,bbvacategorizedmovmrfield,cmov-gl-hmm-qlt-bbvacategorizedmovmrfield-,42
Local,t_cmov_bbva_categorized_mov,MRField,CMOV_bbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_11: Columna del catálogo local 
CATALOG_CODE_11: Filtrado del catálogo local
CATALOG_PATH_11: Ruta del catálogo local
CATALOG_SCHEMA_11: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_bbva-categorized-mov_MRField.conf,,1210,bbvacategorizedmovmrfield,cmov-gl-hmm-qlt-bbvacategorizedmovmrfield-,42
Local,t_cmov_bbva_categorized_mov,MRObject,CMOV_bbva-categorized-mov_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/CMOV/CMOV_bbva-categorized-mov_MRObject.conf,,1202,bbvacategorizedmovmrobject,cmov-gl-hmm-qlt-bbvacategorizedmovmrobject-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1202,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_PATH_0: Ruta del catálogo local
CATALOG_SCHEMA_0: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_PATH_1: Ruta del catálogo local
CATALOG_SCHEMA_1: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_PATH_2: Ruta del catálogo local
CATALOG_SCHEMA_2: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_PATH_3: Ruta del catálogo local
CATALOG_SCHEMA_3: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_4: Columna del catálogo local 
CATALOG_CODE_4: Filtrado del catálogo local
CATALOG_PATH_4: Ruta del catálogo local
CATALOG_SCHEMA_4: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_5: Columna del catálogo local 
CATALOG_CODE_5: Filtrado del catálogo local
CATALOG_PATH_5: Ruta del catálogo local
CATALOG_SCHEMA_5: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_11: Columna del catálogo local 
CATALOG_CODE_11: Filtrado del catálogo local
CATALOG_PATH_11: Ruta del catálogo local
CATALOG_SCHEMA_11: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_6: Columna del catálogo local 
CATALOG_CODE_6: Filtrado del catálogo local
CATALOG_PATH_6: Ruta del catálogo local
CATALOG_SCHEMA_6: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_7: Columna del catálogo local 
CATALOG_CODE_7: Filtrado del catálogo local
CATALOG_PATH_7: Ruta del catálogo local
CATALOG_SCHEMA_7: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_8: Columna del catálogo local 
CATALOG_CODE_8: Filtrado del catálogo local
CATALOG_PATH_8: Ruta del catálogo local
CATALOG_SCHEMA_8: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_9: Columna del catálogo local 
CATALOG_CODE_9: Filtrado del catálogo local
CATALOG_PATH_9: Ruta del catálogo local
CATALOG_SCHEMA_9: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRField,CMOV_nobbva-categorized-mov_MRField.conf,12.1.0,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_10: Columna del catálogo local 
CATALOG_CODE_10: Filtrado del catálogo local
CATALOG_PATH_10: Ruta del catálogo local
CATALOG_SCHEMA_10: Esquema de la tabla local",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRField.conf,,1210,nobbvacategorizedmomrfield,cmov-gl-hmm-qlt-nobbvacategorizedmomrfield-,43
Local,t_cmov_nobbva_categorized_mov,MRObject,CMOV_nobbva-categorized-mov_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/CMOV/CMOV_nobbva-categorized-mov_MRObject.conf,,1202,nobbvacategorizedmomrobject,cmov-gl-hmm-qlt-nobbvacategorizedmomrobject-,44
Local,t_ctar_sign_proc_participant,MMRule,CTAR_sign-proc-participant_KBTQ_role-person_MMRule.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/CTAR/CTAR_sign-proc-participant_KBTQ_role-person_MMRule.conf,,1200,signprocparticipantmmrule,ctar-gl-hmm-qlt-signprocparticipantmmrule-,42
Local,t_ctar_sign_proc_participant,MRField,CTAR_sign-proc-participant_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/CTAR/CTAR_sign-proc-participant_MRField.conf,,1200,signprocparticipantmrfield,ctar-gl-hmm-qlt-signprocparticipantmrfield-,43
Local,t_ctar_sign_proc_participant,MRObject,CTAR_sign-proc-participant_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/CTAR/CTAR_sign-proc-participant_MRObject.conf,,1200,signprocparticipantmrobject,ctar-gl-hmm-qlt-signprocparticipantmrobject-,44
Local,t_ctar_signature_process,MRField,CTAR_signature-process_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/CTAR/CTAR_signature-process_MRField.conf,,1200,signatureprocessmrfield,ctar-gl-hmm-qlt-signatureprocessmrfield-,40
Local,t_ctar_signature_process,MRObject,CTAR_signature-process_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/CTAR/CTAR_signature-process_MRObject.conf,,1200,signatureprocessmrobject,ctar-gl-hmm-qlt-signatureprocessmrobject-,41
Local,t_dast_crypto_exchange_account,MRField,DAST_crypto-exchange-account_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/DAST/DAST_crypto-exchange-account_MRField.conf,,1200,cryptoexchangeaccoumrfield,dast-gl-hmm-qlt-cryptoexchangeaccoumrfield-,43
Local,t_dast_crypto_exchange_account,MRObject,DAST_crypto-exchange-account_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/DAST/DAST_crypto-exchange-account_MRObject.conf,,1200,cryptoexchangeaccoumrobject,dast-gl-hmm-qlt-cryptoexchangeaccoumrobject-,44
Local,t_dast_crypto_exchange,MRField,DAST_crypto-exchange_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/DAST/DAST_crypto-exchange_MRField.conf,,1200,cryptoexchangemrfield,dast-gl-hmm-qlt-cryptoexchangemrfield-,38
Local,t_dast_crypto_exchange,MRObject,DAST_crypto-exchange_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/DAST/DAST_crypto-exchange_MRObject.conf,,1200,cryptoexchangemrobject,dast-gl-hmm-qlt-cryptoexchangemrobject-,39
Local,t_ejb6_contract_calculations_dp,MMRule,EJB6_contract-calculations-dp_KSAN_contract-global-local_MMRule.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/EJB6/EJB6_contract-calculations-dp_KSAN_contract-global-local_MMRule.conf,,1210,contractcalculationmmrule,ejb6-gl-hmm-qlt-contractcalculationmmrule-,42
Local,t_ejb6_contract_calculations_dp,MRField,EJB6_contract-calculations-dp_MRField.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations-dp_MRField.conf,,1100,contractcalculationmrfield,ejb6-gl-hmm-qlt-contractcalculationmrfield-,43
Local,t_ejb6_contract_calculations_dp,MRObject,EJB6_contract-calculations-dp_MRObject.conf,11.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations-dp_MRObject.conf,,1100,contractcalculationmrobject,ejb6-gl-hmm-qlt-contractcalculationmrobject-,44
Local,t_ejb6_contract_calculations,MMRule,EJB6_contract-calculations_KCOG_country_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations_KCOG_country_MMRule.conf,,900,contractcalculationmmrule,ejb6-gl-hmm-qlt-contractcalculationmmrule-,42
Local,t_ejb6_contract_calculations,MMRule,EJB6_contract-calculations_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations_KCOG_entity_MMRule.conf,,900,contractcalculationmmrule,ejb6-gl-hmm-qlt-contractcalculationmmrule-,42
Local,t_ejb6_contract_calculations,MMRule,EJB6_contract-calculations_KSAN_contract-global-local_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations_KSAN_contract-global-local_MMRule.conf,,900,contractcalculationmmrule,ejb6-gl-hmm-qlt-contractcalculationmmrule-,42
Local,t_ejb6_contract_calculations,MRField,EJB6_contract-calculations_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations_MRField.conf,,900,contractcalculationmrfield,ejb6-gl-hmm-qlt-contractcalculationmrfield-,43
Local,t_ejb6_contract_calculations,MRObject,EJB6_contract-calculations_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_contract-calculations_MRObject.conf,,900,contractcalculationmrobject,ejb6-gl-hmm-qlt-contractcalculationmrobject-,44
Local,t_ejb6_digital_sales,MMRule,EJB6_digital-sales_KCOG_country_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_digital-sales_KCOG_country_MMRule.conf,,900,digitalsalesmmrule,ejb6-gl-hmm-qlt-digitalsalesmmrule-,35
Local,t_ejb6_digital_sales,MMRule,EJB6_digital-sales_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_digital-sales_KCOG_entity_MMRule.conf,,900,digitalsalesmmrule,ejb6-gl-hmm-qlt-digitalsalesmmrule-,35
Local,t_ejb6_digital_sales,MMRule,EJB6_digital-sales_KSAN_contract-global-local_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_digital-sales_KSAN_contract-global-local_MMRule.conf,,900,digitalsalesmmrule,ejb6-gl-hmm-qlt-digitalsalesmmrule-,35
Local,t_ejb6_digital_sales,MRField,EJB6_digital-sales_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_digital-sales_MRField.conf,,900,digitalsalesmrfield,ejb6-gl-hmm-qlt-digitalsalesmrfield-,36
Local,t_ejb6_digital_sales,MRObject,EJB6_digital-sales_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_digital-sales_MRObject.conf,,900,digitalsalesmrobject,ejb6-gl-hmm-qlt-digitalsalesmrobject-,37
Local,t_ejb6_operation_calculations,MMRule,EJB6_operation-calculations_KAOC_eom-operation_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_operation-calculations_KAOC_eom-operation_MMRule.conf,,900,operationcalculatiommrule,ejb6-gl-hmm-qlt-operationcalculatiommrule-,42
Local,t_ejb6_operation_calculations,MRField,EJB6_operation-calculations_MRField.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/EJB6/EJB6_operation-calculations_MRField.conf,,1100,operationcalculatiomrfield,ejb6-gl-hmm-qlt-operationcalculatiomrfield-,43
Local,t_ejb6_operation_calculations,MRField,EJB6_operation-calculations_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_operation-calculations_MRField.conf,,900,operationcalculatiomrfield,ejb6-gl-hmm-qlt-operationcalculatiomrfield-,43
Local,t_ejb6_operation_calculations,MRObject,EJB6_operation-calculations_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/EJB6/EJB6_operation-calculations_MRObject.conf,,900,operationcalculatiomrobject,ejb6-gl-hmm-qlt-operationcalculatiomrobject-,44
