,archivos,tablas,ids,namings,criticals,type_rules,datavaluescolumn,datavaluessubset,datavaluespath,values,subset,drilldown,acceptanceMin,rule
1738,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_goal-contributions_KCPG_general-goals_MMRule.conf,t_kcpg_goal_contributions,GL_STR_t_kcpg_goal_contributions_4.3_002,gf_contract_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_general_goals/'],,,,ACCEPTANCE_MIN_KCPG_01,4.3
1756,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_goal-rules_KCOG_country_MMRule.conf,t_kcpg_goal_rules,GL_STR_t_kcpg_goal_rules_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1757,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_goal-rules_KCOG_entity_MMRule.conf,t_kcpg_goal_rules,GL_STR_t_kcpg_goal_rules_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1758,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_goal-rules_KCPG_general-goals_MMRule.conf,t_kcpg_goal_rules,GL_STR_t_kcpg_goal_rules_4.3_002,gf_goal_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_general_goals/'],,,,ACCEPTANCE_MIN_KCPG_00,4.3
1773,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_invest-goal-answers_KBTQ_customer-info_MMRule.conf,t_kcpg_invest_goal_answers,277e947b38,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1815,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_net-worth-cust-perst-dp_KBTQ_role-person_MMRule.conf,t_kcpg_net_worth_cust_perst_dp,GL_STR_t_kcpg_net_worth_cust_perst_dp_4.3_000,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1832,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_pfm-cust-contract-perst_KBTQ_role-person_MMRule.conf,t_kcpg_pfm_cust_contract_perst,GL_STR_t_kcpg_pfm_cust_contract_perst_4.3_000,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1851,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_pfm-cust-date-perst_KBTQ_role-person_MMRule.conf,t_kcpg_pfm_cust_date_perst,GL_STR_t_kcpg_pfm_cust_date_perst_4.3_000,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1901,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-budgets_KCOG_country_MMRule.conf,t_kcpg_rules_budgets,GL_STR_t_kcpg_rules_budgets_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1902,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-budgets_KCOG_entity_MMRule.conf,t_kcpg_rules_budgets,GL_STR_t_kcpg_rules_budgets_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1903,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-budgets_KCPG_customer-rules_MMRule.conf,t_kcpg_rules_budgets,GL_STR_t_kcpg_rules_budgets_4.3_003,gf_customer_rule_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_customer_rules/'],,,,ACCEPTANCE_MIN_KCPG_00,4.3
1904,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-budgets_KCPG_general-budgets_MMRule.conf,t_kcpg_rules_budgets,GL_STR_t_kcpg_rules_budgets_4.3_002,gf_budget_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_general_budgets/'],,,,ACCEPTANCE_MIN_KCPG_00,4.3
1920,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-category_KBTQ_customer-info_MMRule.conf,t_kcpg_rules_category,GL_STR_t_kcpg_rules_category_4.3_002,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1921,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-category_KCOG_country_MMRule.conf,t_kcpg_rules_category,GL_STR_t_kcpg_rules_category_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1922,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-category_KCOG_entity_MMRule.conf,t_kcpg_rules_category,GL_STR_t_kcpg_rules_category_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1923,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-category_KCPG_customer-rules_MMRule.conf,t_kcpg_rules_category,GL_STR_t_kcpg_rules_category_4.3_003,gf_customer_rule_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_customer_rules/'],,,,ACCEPTANCE_MIN_KCPG_00,4.3
1943,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-movements_KBTQ_customer-info_MMRule.conf,t_kcpg_rules_movements,GL_STR_t_kcpg_rules_movements_4.3_002,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1944,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-movements_KCOG_country_MMRule.conf,t_kcpg_rules_movements,GL_STR_t_kcpg_rules_movements_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1945,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-movements_KCOG_entity_MMRule.conf,t_kcpg_rules_movements,GL_STR_t_kcpg_rules_movements_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
1946,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_rules-movements_KCPG_customer-rules_MMRule.conf,t_kcpg_rules_movements,GL_STR_t_kcpg_rules_movements_4.3_003,gf_customer_rule_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_customer_rules/'],,,,ACCEPTANCE_MIN_KCPG_00,4.3
1968,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_time-execution-day_KBTQ_customer-info_MMRule.conf,t_kcpg_time_execution_day,GL_STR_t_kcpg_time_execution_day_4.3_000,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
1969,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kcpg/glgldh360gloqlt/hammurabi/confs/master/kcpg/KCPG_time-execution-day_KCPG_customer-rules_MMRule.conf,t_kcpg_time_execution_day,GL_STR_t_kcpg_time_execution_day_4.3_001,gf_customer_rule_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kcpg/data/t_kcpg_customer_rules/'],,,,ACCEPTANCE_MIN_KCPG_00,4.3
2081,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kctd/glgldh360gloqlt/hammurabi/confs/master/kctd/KCTD_interaction-activity_KCOG_country_MMRule.conf,t_kctd_interaction_activity,29001a0665,gf_cnv_persist_country_name,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,gf_cnv_persist_country_name != '' AND gf_cnv_persist_country_name IS NOT NULL,,ACCEPTANCE_MIN_KCOG_02,5.2
2082,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kctd/glgldh360gloqlt/hammurabi/confs/master/kctd/KCTD_interaction-activity_KCOG_currency_MMRule.conf,t_kctd_interaction_activity,29001a057d,v48_application_currency_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,v48_application_currency_id != '' AND v48_application_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_01,5.2
2083,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kctd/glgldh360gloqlt/hammurabi/confs/master/kctd/KCTD_interaction-activity_KCOG_language_MMRule.conf,t_kctd_interaction_activity,29001a0493,adobe_language_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_language'],,adobe_language_id != '' AND adobe_language_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,5.2
2215,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_cust-fdbk-detail_KFCM_cust-fdbk_MMRule.conf,t_kfcm_cust_fdbk_detail,GL_STR_t_kfcm_cust_fdbk_detail_4.3_000,gf_cust_survey_opinion_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kfcm/data/t_kfcm_cust_fdbk/'],,,,ACCEPTANCE_MIN_KFCM_00,4.3
2287,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-config_KBTQ_customer-info_MMRule.conf,t_kfcm_feedback_config,GL_STR_t_kfcm_feedback_config_4.3_002,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2288,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-config_KCOG_country_MMRule.conf,t_kfcm_feedback_config,GL_STR_t_kfcm_feedback_config_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2289,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-config_KCOG_entity_MMRule.conf,t_kfcm_feedback_config,GL_STR_t_kfcm_feedback_config_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2367,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-rlvnt-facts_KATC_relevant-facts_MMRule.conf,t_kfcm_feedback_rlvnt_facts,GL_STR_t_kfcm_feedback_rlvnt_facts_4.3_000,gf_relevant_fact_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/katc/data/t_katc_relevant_facts/'],,,,ACCEPTANCE_MIN_KATC_00,4.3
2368,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-rlvnt-facts_KBTQ_customer-info_MMRule.conf,t_kfcm_feedback_rlvnt_facts,GL_STR_t_kfcm_feedback_rlvnt_facts_4.3_001,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2369,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-rlvnt-facts_KCOG_country_MMRule.conf,t_kfcm_feedback_rlvnt_facts,GL_STR_t_kfcm_feedback_rlvnt_facts_4.3_002,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2370,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_feedback-rlvnt-facts_KCOG_entity_MMRule.conf,t_kfcm_feedback_rlvnt_facts,GL_STR_t_kfcm_feedback_rlvnt_facts_4.3_003,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2403,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_nps-detail_KCOG_country_MMRule.conf,t_kfcm_nps_detail,GL_STR_t_kfcm_nps_detail_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2404,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_nps-detail_KCOG_entity_MMRule.conf,t_kfcm_nps_detail,GL_STR_t_kfcm_nps_detail_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2428,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_nps-sv-respondent-retail_KCOG_country_MMRule.conf,t_kfcm_nps_sv_respondent_retail,GL_STR_t_kfcm_nps_sv_respondent_retail_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2429,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_nps-sv-respondent-retail_KCOG_entity_MMRule.conf,t_kfcm_nps_sv_respondent_retail,GL_STR_t_kfcm_nps_sv_respondent_retail_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2449,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_nps-sv-respondent-smes_KCOG_country_MMRule.conf,t_kfcm_nps_sv_respondent_smes,GL_STR_t_kfcm_nps_sv_respondent_smes_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2450,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kfcm/glgldh360gloqlt/hammurabi/confs/master/kfcm/KFCM_nps-sv-respondent-smes_KCOG_entity_MMRule.conf,t_kfcm_nps_sv_respondent_smes,GL_STR_t_kfcm_nps_sv_respondent_smes_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2471,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kmig/glgldh360gloqlt/hammurabi/confs/master/kmig/KMIG_customer-allocation_KBTQ_role-person_MMRule.conf,t_kmig_customer_allocation,GL_STR_t_kmig_customer_allocation_4.3_003,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2472,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kmig/glgldh360gloqlt/hammurabi/confs/master/kmig/KMIG_customer-allocation_KBTQ_role-person_MMRule.conf,t_kmig_customer_allocation,GL_STR_t_kmig_customer_allocation_4.3_004,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
2474,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kmig/glgldh360gloqlt/hammurabi/confs/master/kmig/KMIG_customer-allocation_KCOG_country_MMRule.conf,t_kmig_customer_allocation,GL_STR_t_kmig_customer_allocation_4.3_002,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2475,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/kmig/glgldh360gloqlt/hammurabi/confs/master/kmig/KMIG_customer-allocation_KCOG_entity_MMRule.conf,t_kmig_customer_allocation,GL_STR_t_kmig_customer_allocation_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2505,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_energy-certifications_KCOG_country_MMRule.conf,t_knfa_energy_certifications,290019db6d,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
2538,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_home-center_KNFA_non-financial-assets_MMRule.conf,t_knfa_home_center,GL_STR_t_knfa_home_center_4.3_000,gf_asset_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/knfa/data/t_knfa_non_financial_assets/'],,,,ACCEPTANCE_MIN_KNFA_00,4.3
2559,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_market-value_KNFA_non-financial-assets_MMRule.conf,t_knfa_market_value,GL_STR_t_knfa_market_value_4.3_000,gf_asset_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/knfa/data/t_knfa_non_financial_assets/'],,,,ACCEPTANCE_MIN_KNFA_00,4.3
2578,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_non-financial-assets_KBTQ_role-person_MMRule.conf,t_knfa_non_financial_assets,GL_STR_t_knfa_non_financial_assets_4.3_002,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2579,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_non-financial-assets_KBTQ_role-person_MMRule.conf,t_knfa_non_financial_assets,GL_STR_t_knfa_non_financial_assets_4.3_003,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
2580,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_non-financial-assets_KCOG_country_MMRule.conf,t_knfa_non_financial_assets,GL_STR_t_knfa_non_financial_assets_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2581,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_non-financial-assets_KCOG_entity_MMRule.conf,t_knfa_non_financial_assets,GL_STR_t_knfa_non_financial_assets_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
2605,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_personalized-expenses_KNFA_non-financial-assets_MMRule.conf,t_knfa_personalized_expenses,GL_STR_t_knfa_personalized_expenses_4.3_000,gf_asset_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/knfa/data/t_knfa_non_financial_assets/'],,,,ACCEPTANCE_MIN_KNFA_00,4.3
2629,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_products-detail_KNFA_non-financial-assets_MMRule.conf,t_knfa_products_detail,GL_STR_t_knfa_products_detail_4.3_000,gf_asset_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/knfa/data/t_knfa_non_financial_assets/'],,,,ACCEPTANCE_MIN_KNFA_00,4.3
2650,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_real-estate-favourites_KBTQ_role-person_MMRule.conf,t_knfa_real_estate_favourites,GL_STR_t_knfa_real_estate_favourites_4.3_000,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2651,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_real-estate-favourites_KBTQ_role-person_MMRule.conf,t_knfa_real_estate_favourites,GL_STR_t_knfa_real_estate_favourites_4.3_001,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
2704,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_vehicles-favourites_KBTQ_role-person_MMRule.conf,t_knfa_vehicles_favourites,GL_STR_t_knfa_vehicles_favourites_4.3_000,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
2705,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_vehicles-favourites_KBTQ_role-person_MMRule.conf,t_knfa_vehicles_favourites,GL_STR_t_knfa_vehicles_favourites_4.3_001,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
2706,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/knfa/glgldh360gloqlt/hammurabi/confs/master/knfa/KNFA_vehicles-favourites_KCOG_country_MMRule.conf,t_knfa_vehicles_favourites,GL_STR_t_knfa_vehicles_favourites_4.3_003,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
