archivos,tablas,ids,namings,criticals,type_rules,datavaluescolumn,datavaluessubset,datavaluespath,values,subset,drilldown,acceptanceMin,rule
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.1_001,g_information_source_type,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.1_002,gf_year_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.1_003,gf_sustainability_subcatg_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.2_000,g_customer_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.2_001,g_information_source_type,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.2_002,gf_year_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_MVP_t_cgj7_sust_customer_mark_3.2_003,gf_sustainability_subcatg_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.4_000,gf_sustainability_subcateg_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,,,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.4_001,gf_scc_rlv_sust_e_ac_rvns_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,,,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.4_002,gf_dnsh_scc_sust_e_ac_rev_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,,,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.4_003,gf_mss_dnsh_scc_sust_e_a_r_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,,,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_000,gf_sustainability_mark_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='SUST' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,,,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_001,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C593' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'C593',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_002,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBCR' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBCR',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_003,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBES' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBES',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_004,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBGR' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBGR',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_005,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBOI' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBOI',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_006,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBSO' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBSO',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_007,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C593' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'C593',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_008,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBCR' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBCR',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_009,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBES' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBES',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_010,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBGR' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBGR',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_011,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBOI' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBOI',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_3.5_012,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBSO' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,gf_sustainability_mark_id = 'RBSO',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,288ab708f9,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,gf_frequency_type='D' and g_catalog_id ='A883',['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'],,gf_sustainability_mark_id = 'A883',,95,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,288ab70a13,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,gf_frequency_type='D' and g_catalog_id ='A883',['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'],,gf_sustainability_mark_id = 'A883',,95,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_STR_t_cgj7_sust_customer_mark_4.2_000,"['g_customer_id', 'g_information_source_type', 'gf_year_id', 'gf_sustainability_subcatg_id', 'gf_cutoff_date']",True,com.datio.hammurabi.rules.consistence.DuplicateRule,,,,,,,100,4.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_5.3_000,gf_scc_rlv_sust_e_ac_rvns_per,False,com.datio.hammurabi.rules.integrity.SameValueComparisonRule,,,,,,,100,5.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_5.3_001,gf_dnsh_scc_sust_e_ac_rev_per,False,com.datio.hammurabi.rules.integrity.SameValueComparisonRule,,,,,,,100,5.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_5.3_002,gf_mss_dnsh_scc_sust_e_a_r_per,False,com.datio.hammurabi.rules.integrity.SameValueComparisonRule,,,,,,,100,5.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,27d6fbd958,gf_sustainability_category_id,False,com.datio.hammurabi.rules.integrity.SameValueComparisonRule,,,,,,,100,5.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_6.2_000,gf_scc_rlv_sust_e_ac_rvns_per,False,com.datio.hammurabi.rules.accuracy.ValueSensitivityThresholdRule,,,,,,,100,6.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_6.2_001,gf_dnsh_scc_sust_e_ac_rev_per,False,com.datio.hammurabi.rules.accuracy.ValueSensitivityThresholdRule,,,,,,,100,6.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_6.2_002,gf_mss_dnsh_scc_sust_e_a_r_per,False,com.datio.hammurabi.rules.accuracy.ValueSensitivityThresholdRule,,,,,,,100,6.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRField.conf,t_cgj7_sust_customer_mark,GL_DOM_t_cgj7_sust_customer_mark_6.2_003,gf_mobi_cal_cs_axs_sus_co_per,False,com.datio.hammurabi.rules.accuracy.ValueSensitivityThresholdRule,,,,,,,100,6.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cgj7/glgldh360gloqlt/hammurabi/confs/master/cgj7/CGJ7_sust-customer-mark_MRObject.conf,t_cgj7_sust_customer_mark,GL_STR_t_cgj7_sust_customer_mark_6.9_000,,True,com.datio.hammurabi.rules.accuracy.VolumetricTrendRule,,gf_cutoff_date='FECHA_VOLUMETRIC' and g_information_source_type='SOURCE',['/data/master/cgj7/data/t_cgj7_sust_customer_mark/'],,,,,6.9
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_KMOL_account-movements_MMRule.conf,t_cmov_bbva_categorized_mov,GL_STR_t_cmov_bbva_categorized_mov_4.3_000,g_movement_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kmol_account_movements'],,g_movement_type = 'accounts',,acceptanceMin,4.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_KMOL_card-movements_MMRule.conf,t_cmov_bbva_categorized_mov,GL_STR_t_cmov_bbva_categorized_mov_4.3_001,g_movement_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kmol_card_movements'],,g_movement_type = 'cards',,acceptanceMin,4.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.1_000,g_country_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.1_001,g_entity_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.1_002,gf_entity_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.1_003,g_movement_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.2_000,g_country_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.2_001,g_entity_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.2_002,gf_entity_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,GL_MVP_t_cmov_bbva_categorized_mov_3.2_003,g_movement_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,2790fb7ea9,g_country_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C245' and gf_frequency_type='D',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,,,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d1478,g_movement_type,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='A821' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,g_movement_type is not null and g_movement_type != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d15e4,gf_default_taxo_group_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_0,CATALOG_CODE_0,['MASTERSCHEMA.CATALOG_TABLE_0'],,gf_default_taxo_group_id is not null and gf_default_taxo_group_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d164c,gf_default_taxo_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_1,CATALOG_CODE_1,['MASTERSCHEMA.CATALOG_TABLE_1'],,gf_default_taxo_category_id is not null and gf_default_taxo_category_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d16f3,gf_default_taxo_subcategory_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_2,CATALOG_CODE_2,['MASTERSCHEMA.CATALOG_TABLE_2'],,gf_default_taxo_subcategory_id is not null and gf_default_taxo_subcategory_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d1750,gf_tailored_taxo_group_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_3,CATALOG_CODE_3,['MASTERSCHEMA.CATALOG_TABLE_3'],,gf_tailored_taxo_group_id is not null and gf_tailored_taxo_group_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d17b5,gf_custom_taxo_group_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_4,CATALOG_CODE_4,['MASTERSCHEMA.CATALOG_TABLE_4'],,gf_custom_taxo_group_id is not null and gf_custom_taxo_group_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d1805,gf_shown_taxo_group_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_5,CATALOG_CODE_5,['MASTERSCHEMA.CATALOG_TABLE_5'],,gf_shown_taxo_group_id is not null and gf_shown_taxo_group_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d185b,gf_tailored_taxo_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_6,CATALOG_CODE_6,['MASTERSCHEMA.CATALOG_TABLE_6'],,gf_tailored_taxo_category_id is not null and gf_tailored_taxo_category_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d18b5,gf_custom_taxo_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_7,CATALOG_CODE_7,['MASTERSCHEMA.CATALOG_TABLE_7'],,gf_custom_taxo_category_id is not null and gf_custom_taxo_category_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d18ff,gf_shown_taxo_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_8,CATALOG_CODE_8,['MASTERSCHEMA.CATALOG_TABLE_8'],,gf_shown_taxo_category_id is not null and gf_shown_taxo_category_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d194f,gf_tailored_taxo_subcateg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_9,CATALOG_CODE_9,['MASTERSCHEMA.CATALOG_TABLE_9'],,gf_tailored_taxo_subcateg_id is not null and gf_tailored_taxo_subcateg_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d19a2,gf_custom_taxo_subcategory_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_10,CATALOG_CODE_10,['MASTERSCHEMA.CATALOG_TABLE_10'],,gf_custom_taxo_subcategory_id is not null and gf_custom_taxo_subcategory_id != '',,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/cmov/glgldh360gloqlt/hammurabi/confs/master/cmov/CMOV_bbva-categorized-mov_MRField.conf,t_cmov_bbva_categorized_mov,27993d19e7,gf_shown_taxo_subcategory_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,CATALOG_COLUMN_11,CATALOG_CODE_11,['MASTERSCHEMA.CATALOG_TABLE_11'],,gf_shown_taxo_subcategory_id is not null and gf_shown_taxo_subcategory_id != '',,100,3.5
